policy,n,xo,env,num_machines,lead_time_p,mttf,a,co,ce,max_batch_size,sorted_degradation,avg_cost,std_cost,avg_FR,std_FR,avg_ES,std_ES
ppo_probsp,['0'],['60.0'],Inventory-RS,1,0.5,10,1,2,5,5,True,0.4533248488705059,0.003818397845156968,0.7013386490918656,0.0071880048922961185,0.12070909090909096,0.002707366748474206
ppo_probsp,['0'],['51.25'],Inventory-RS,1,0.5,10,1,2,10,3,True,0.5606472433071225,0.00991105462460535,0.8212971292710243,0.010691784798596926,0.20064545454545465,0.004556386853311169
ppo_probsp,['0'],['50.0'],Inventory-RS,1,0.5,10,1,2,10,5,True,0.5602154447525113,0.007003666644727097,0.8294308272559958,0.009289254445022259,0.20647727272727284,0.0034468964361179036
ppo_probsp,['2'],['100'],Inventory-RS,2,0.2,5,1,2,5,3,True,1.7056588336893774,0.013253194792509986,0.49803137071560055,0.005859274643222046,0.38316818181818124,0.005835947662888326
ppo_probsp,['2'],['100'],Inventory-RS,2,0.2,5,1,2,5,5,True,1.6985955183855281,0.007818191130798235,0.5142215602229385,0.005639875929688421,0.3969227272727277,0.005791916923859553
ppo_probsp,['2'],['100'],Inventory-RS,2,0.2,5,1,2,10,3,True,2.474169355938366,0.013087090972787055,0.6308915606471657,0.0026733623081972636,0.4716,0.008052277538294288
ppo_probsp,['2'],['100'],Inventory-RS,2,0.2,5,1,2,10,5,True,2.471846734239353,0.024075251611663517,0.6350733085883997,0.0074222128824666615,0.48258636363636365,0.008961452112628818
ppo_probsp,['0'],['43.75'],Inventory-RS,2,0.2,10,1,2,5,3,True,0.942993500295441,0.005170758443931428,0.5216727514496556,0.007011152241933428,0.27505909090909053,0.006289899091282233
ppo_probsp,['0'],['48.75'],Inventory-RS,2,0.2,10,1,2,5,5,True,0.9388209626835143,0.007448356481853688,0.5503694380632367,0.007190063792201438,0.2942727272727268,0.004907238707821877
ppo_probsp,['0'],['23.75'],Inventory-RS,2,0.2,10,1,2,10,3,True,1.2982455342938957,0.00769340246083339,0.6805897943141377,0.006195914923041133,0.4494681818181815,0.005726372584385885
ppo_probsp,['0'],['30.0'],Inventory-RS,2,0.2,10,1,2,10,5,True,1.3149947729648654,0.012745458774955552,0.686182540205743,0.01068422415593607,0.46239090909090896,0.0088268514083517
ppo_probsp,['0'],['16.25'],Inventory-RS,2,0.5,5,1,2,5,3,True,1.4255670196809236,0.011852390069749898,0.7110372780629926,0.006674444247752736,0.4858227272727273,0.006363618506468546
ppo_probsp,['0'],['18.75'],Inventory-RS,2,0.5,5,1,2,5,5,True,1.4242307167856008,0.006802529591440987,0.72510867371978,0.0036209106409222543,0.4985863636363632,0.005042769555848026
ppo_probsp,['1'],['37.5'],Inventory-RS,2,0.5,5,1,2,10,3,True,1.7983318940048179,0.02073868134401777,0.8320509700921581,0.005530968070575098,0.7297954545454548,0.006968057284066509
ppo_probsp,['1'],['37.5'],Inventory-RS,2,0.5,5,1,2,10,5,True,1.804886141539021,0.023838177157338547,0.8373422662356402,0.006963081108995215,0.73415,0.005680292522438527
ppo_probsp,['0'],['60'],Inventory-RS,2,0.5,10,1,2,5,3,True,0.8475114767510569,0.0068137026477531875,0.6743396964090559,0.007020245120414226,0.3190272727272719,0.0035885607971771266
ppo_probsp,['0'],['60.0'],Inventory-RS,2,0.5,10,1,2,5,5,True,0.8138902777146493,0.005647868836256978,0.7021628224365735,0.004773519762170903,0.2782136363636364,0.0052318971639251245
ppo_probsp,['0'],['50'],Inventory-RS,2,0.5,10,1,2,10,3,True,1.0515022044452524,0.012919149893193945,0.8587074249486474,0.007029831604460667,0.5612590909090908,0.004875518620433224
ppo_probsp,['0'],['50'],Inventory-RS,2,0.5,10,1,2,10,5,True,1.0546202445343393,0.004900487689864998,0.8257954901201637,0.0034535812332680206,0.5061863636363624,0.004184359405734353
ppo_probsp,['5'],['100'],Inventory-RS,5,0.2,5,1,2,5,3,True,3.415508385982455,0.02110027465474749,0.6070638076451905,0.004916683491133278,0.8492863636363637,0.011660079702887126
ppo_probsp,['5'],['100'],Inventory-RS,5,0.2,5,1,2,5,5,True,3.4046179719103677,0.013678704501238995,0.6067311767643082,0.0033832166943577324,0.8653454545454545,0.011041342294731455
ppo_probsp,['5'],['100'],Inventory-RS,5,0.2,5,1,2,10,3,True,4.99321394482069,0.03813111984007095,0.6879803762066437,0.004815539111947723,0.910422727272727,0.0162155298738868
ppo_probsp,['5'],['100'],Inventory-RS,5,0.2,5,1,2,10,5,True,5.003958910958593,0.04968182822575923,0.6929182084818395,0.0070637773330242005,0.9120318181818183,0.018524030071306152
ppo_probsp,['1'],['60.0'],Inventory-RS,5,0.2,10,1,2,5,3,True,2.0094722967137857,0.006572818286718602,0.5770870621032117,0.004150134895941549,0.6076636363636381,0.006581033353509977
ppo_probsp,['1'],['62.5'],Inventory-RS,5,0.2,10,1,2,5,5,True,2.012613063042589,0.009897422206708889,0.6245052666604464,0.0047633937178720226,0.7194409090909096,0.01117087509612598
ppo_probsp,['1'],['42.5'],Inventory-RS,5,0.2,10,1,2,10,3,True,2.620176355620199,0.021777091178298187,0.7966052493197906,0.005783653880770395,1.1713227272727251,0.01300585453040746
ppo_probsp,['1'],['40'],Inventory-RS,5,0.2,10,1,2,10,5,True,2.6114540248170535,0.019540085930769883,0.8046491356175594,0.004936645196357478,1.1529545454545465,0.010536614633450986
ppo_probsp,['1'],['40.0'],Inventory-RS,5,0.5,5,1,2,5,3,True,2.7176582882596243,0.01482040525888733,0.8011440070664484,0.0030535520764494056,1.184800000000001,0.00923195582011007
ppo_probsp,['1'],['41.25'],Inventory-RS,5,0.5,5,1,2,5,5,True,2.713653924821599,0.009781442217069667,0.8005188660445921,0.002767992925676335,1.1887818181818186,0.009228253418550488
ppo_probsp,['2'],['45.0'],Inventory-RS,5,0.5,5,1,2,10,3,True,3.370096813781192,0.030482963802698656,0.8893280391300525,0.0033535779694773044,1.6386318181818182,0.007844418187107126
ppo_probsp,['2'],['43.75'],Inventory-RS,5,0.5,5,1,2,10,5,True,3.38408254170265,0.019686316269874653,0.8886064454902115,0.002932716474729981,1.6788818181818184,0.011538584212107203
ppo_probsp,['0'],['61.25'],Inventory-RS,5,0.5,10,1,2,5,3,True,1.7240307258760965,0.010793393487502296,0.7658035022899534,0.007472478351840742,0.7283863636363622,0.008266737341962453
ppo_probsp,['0'],['61.25'],Inventory-RS,5,0.5,10,1,2,5,5,True,1.7187264215262943,0.009986418653771156,0.7627670707172236,0.0054126366015041635,0.7427818181818179,0.008678052491273998
ppo_probsp,['0'],['50.0'],Inventory-RS,5,0.5,10,1,2,10,3,True,2.107954183900732,0.012298259214049808,0.8789406341987895,0.002635700178181153,1.0751954545454532,0.006393858429760034
ppo_probsp,['0'],['50.0'],Inventory-RS,5,0.5,10,1,2,10,5,True,2.12947593291214,0.012747620889409348,0.8600368869462194,0.003199011309379759,1.0117818181818186,0.010834037273166694
ppo_probsp,['10'],['100'],Inventory-RS,10,0.2,5,1,2,5,3,True,5.6051179491841285,0.02502104952865627,0.6880347483764273,0.00439353805953514,1.3762681818181808,0.017369162019401196
ppo_probsp,['10'],['100'],Inventory-RS,10,0.2,5,1,2,5,5,True,5.638370983137131,0.03298774749018521,0.680818686460414,0.0054157360475795766,1.3587227272727262,0.02255180858042181
ppo_probsp,['10'],['100'],Inventory-RS,10,0.2,5,1,2,10,3,True,8.285341575382938,0.06001453129240791,0.7150779374042875,0.003947303980171745,1.41672727272727,0.01655627767882986
ppo_probsp,['5'],['13.75'],Inventory-RS,10,0.2,5,1,2,10,5,True,8.301809008681424,0.0448837213918251,0.7218112368280004,0.0021314236215499746,1.4614136363636354,0.014647235516113188
ppo_probsp,['2'],['56.25'],Inventory-RS,10,0.2,10,1,2,5,3,True,3.36287896004727,0.020125956022376938,0.7136240940796705,0.005019576809478605,1.3564681818181812,0.014737286859082351
ppo_probsp,['2'],['61.25'],Inventory-RS,10,0.2,10,1,2,5,5,True,3.362456251988546,0.016285645580527884,0.6934126017725462,0.004348971095434743,1.2772318181818147,0.013386551935699594
ppo_probsp,['3'],['56.25'],Inventory-RS,10,0.2,10,1,2,10,3,True,4.1546656970137725,0.03273277150200619,0.8662331005397075,0.0038005021364464525,1.9872454545454545,0.012493935719061364
ppo_probsp,['3'],['53.75'],Inventory-RS,10,0.2,10,1,2,10,5,True,4.162401709013227,0.027951841028840095,0.8631339115144883,0.004052879856247792,1.9046363636363632,0.014965304226059744
ppo_probsp,['3'],['52.5'],Inventory-RS,10,0.5,5,1,2,5,3,True,4.385032498522794,0.01714934095729758,0.8712171685792771,0.0015695018475843465,1.99802727272727,0.01514789623447985
ppo_probsp,['3'],['55.0'],Inventory-RS,10,0.5,5,1,2,5,5,True,4.392473069405936,0.017639272801023304,0.8520262016882636,0.0015085848607807055,2.091790909090907,0.011595564127627774
ppo_probsp,['4'],['50.0'],Inventory-RS,10,0.5,5,1,2,10,3,True,5.237925548838689,0.030415821163733696,0.9418797281308118,0.0019753913074937847,2.939527272727267,0.022956851369326705
ppo_probsp,['4'],['51.25'],Inventory-RS,10,0.5,5,1,2,10,5,True,5.27310576791964,0.023573648787334887,0.944420261315525,0.0017106397322921687,3.042099999999999,0.013169207133647621
ppo_probsp,['1'],['71.25'],Inventory-RS,10,0.5,10,1,2,5,3,True,2.80105449752284,0.011819095546447372,0.7917013038878112,0.0037805067953180452,1.1661363636363624,0.008467414448225533
ppo_probsp,['1'],['71.25'],Inventory-RS,10,0.5,10,1,2,5,5,True,2.8012453979364578,0.012165053623499388,0.7854209044738859,0.003676921102957147,1.1952045454545452,0.01253496349884546
ppo_probsp,['1'],['62.5'],Inventory-RS,10,0.5,10,1,2,10,3,True,3.424467069678651,0.018546116046889032,0.9011129063551824,0.0025846801799315378,1.6139045454545458,0.009059022487539427
ppo_probsp,['1'],['63.75'],Inventory-RS,10,0.5,10,1,2,10,5,True,3.473183037134676,0.018248706338986082,0.8935831518529449,0.0018149033601811597,1.6235954545454532,0.009745044301065233
ppo_probsp,['0'],['50.0'],Inventory-RS,30,0.2,5,1,2,5,3,True,34.07930548611427,0.0444345717131996,0.0037997550126671054,0.00018239392967814397,0.0001227272727272722,9.326492967583247e-05
ppo_probsp,['0'],['43.75'],Inventory-RS,30,0.2,5,1,2,5,5,True,28.662369892277628,0.07134923658299717,0.05560446492631802,0.0016596765762681492,0.0076636363636363655,0.0008272727272727119
ppo_probsp,['4'],['86.25'],Inventory-RS,30,0.2,5,1,2,10,3,True,61.22788055088405,0.0497489802054953,0.0038176112959421803,0.00020224689303490492,9.090909090909044e-05,9.090909090909027e-05
ppo_probsp,['14'],['100'],Inventory-RS,30,0.2,5,1,2,10,5,True,54.39310031362211,0.12945998766132033,0.05604097366201023,0.001209966252588609,0.007081818181818164,0.0009174164226576386
ppo_probsp,['18'],['91.25'],Inventory-RS,30,0.2,10,1,2,5,3,True,7.380969046861506,0.033810535247324705,0.8619521823458293,0.002984081509625551,3.505468181818183,0.04131299122311936
ppo_probsp,['6'],['56.25'],Inventory-RS,30,0.2,10,1,2,5,5,True,7.251624926139721,0.02097603117714251,0.7895098917682889,0.002212375846870628,2.5070363636363697,0.024774018314977966
ppo_probsp,['20'],['90.0'],Inventory-RS,30,0.2,10,1,2,10,3,True,9.235812008545064,0.09119914320587372,0.8822854205517304,0.0033396616946996575,3.9641045454545463,0.03477101035571344
ppo_probsp,['17'],['85.0'],Inventory-RS,30,0.2,10,1,2,10,5,True,9.145929730466797,0.055249418063329,0.9443495295419944,0.0030225365942131233,6.028745454545444,0.0627739523282554
ppo_probsp,['0'],['63.75'],Inventory-RS,30,0.5,5,1,2,5,3,True,33.9154083905277,0.027494027476755906,0.009720413575471598,0.0003499007473483853,0.0002272727272727263,0.00016006197146962666
ppo_probsp,['0'],['47.5'],Inventory-RS,30,0.5,5,1,2,5,5,True,26.471846734239353,0.11499240411174061,0.13706550357677477,0.003653423028467018,0.021118181818181803,0.0020639767440549794
ppo_probsp,['5'],['95'],Inventory-RS,30,0.5,5,1,2,10,3,True,60.92086723330757,0.07879331715342103,0.009800198426739936,0.0003047747519482312,0.0001636363636363633,0.00010204520145747107
ppo_probsp,['0'],['42.5'],Inventory-RS,30,0.5,5,1,2,10,5,True,49.984927957820105,0.17966041418457815,0.137227461406157,0.0023908165630581934,0.02035454545454546,0.0022884727304506524
ppo_probsp,['13'],['100'],Inventory-RS,30,0.5,10,1,2,5,3,True,6.308935957456479,0.029670809367844185,0.8524574794009228,0.0029059099310397934,2.2937272727272675,0.026495555529369486
ppo_probsp,['3'],['71.25'],Inventory-RS,30,0.5,10,1,2,5,5,True,5.91720830871324,0.027800545617613623,0.8691886073646404,0.002793601378777554,2.6937954545454508,0.024569014366512355
ppo_probsp,['12'],['90.0'],Inventory-RS,30,0.5,10,1,2,10,3,True,7.434798418253716,0.03332069775500712,0.9475499790643209,0.0013341301579389273,3.939127272727274,0.038138117848917505
ppo_probsp,['2'],['63.75'],Inventory-RS,30,0.5,10,1,2,10,5,True,7.176396527430571,0.023500342433744686,0.9336931771222268,0.0008946452944361957,3.937222727272727,0.010584282944749822
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,5,1,2,5,3,True,1.0126721512658516,0.0062790852456089405,0.591150351486758,0.0066937374629699375,0.2792272727272726,0.004704710142045408
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,5,1,2,5,5,True,1.0123448934139359,0.009260404767986247,0.48258610219925446,0.009764318779280096,0.1800045454545458,0.004531271052957938
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,5,1,2,10,3,True,1.3825644288895957,0.008630821465508032,0.592426935972605,0.005755303935246071,0.2797909090909084,0.003966450210544439
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,5,1,2,10,5,True,1.3767919640016362,0.01318464790072537,0.594452743115293,0.007663836779711332,0.2771636363636358,0.004425377604469624
ppo_bsp,['0'],['0'],Inventory-RS,1,0.2,10,1,2,5,3,True,0.5296759238216444,0.0027865891680750525,0.48899993796608127,0.009057119174735928,0.09648636363636366,0.0029190914753262466
ppo_bsp,['0'],['0'],Inventory-RS,1,0.2,10,1,2,5,5,True,0.532589427753284,0.004167090156058214,0.5149136698332614,0.006729661043696744,0.10887727272727274,0.003084957505366663
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,10,1,2,10,3,True,0.7232762147175127,0.008410988380680435,0.6485377913727531,0.008586468868200765,0.19880909090909082,0.0026219669608523936
ppo_bsp,['1'],['0'],Inventory-RS,1,0.2,10,1,2,10,5,True,0.7227080587246035,0.005141037101939009,0.65011686066408,0.0070509969880232165,0.20023181818181857,0.005583159818034756
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,5,1,2,5,3,True,0.8661788100540886,0.008776255876038211,0.676822600021854,0.008722620259173449,0.2068727272727271,0.0038217948273658164
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,5,1,2,5,5,True,0.8613472114903867,0.006747580931867773,0.7112507589606588,0.00527249405074039,0.2354136363636364,0.003300291121644122
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,5,1,2,10,3,True,1.0474887505113404,0.00847000094255324,0.8945901672409005,0.003525436337811091,0.4924545454545456,0.0025659080843868686
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,5,1,2,10,5,True,1.047747829644107,0.010504229272318201,0.8938244613417773,0.006741237063837798,0.49093181818181825,0.005093515972162887
ppo_bsp,['0'],['0'],Inventory-RS,1,0.5,10,1,2,5,3,True,0.4532748511431299,0.0032828051303687746,0.6905353437609318,0.005778186488904499,0.11468636363636367,0.002140465115130527
ppo_bsp,['0'],['0'],Inventory-RS,1,0.5,10,1,2,5,5,True,0.4496341075405663,0.003767470449666193,0.6844573227828488,0.00857610664784335,0.10897272727272733,0.0017858720119244714
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,10,1,2,10,3,True,0.5654924776146538,0.008705003041947518,0.8162038332648702,0.010298747007561442,0.19873636363636388,0.004394154644675353
ppo_bsp,['1'],['0'],Inventory-RS,1,0.5,10,1,2,10,5,True,0.5599336393800283,0.005792595298850591,0.8329725057268892,0.007335143865041104,0.21024090909090914,0.004032105145060946
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,5,1,2,5,3,True,1.7042952593063951,0.012423914579599484,0.4780256043499933,0.007188460294384309,0.3671727272727274,0.005309231006868898
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,5,1,2,5,5,True,1.7041361756283806,0.00704806758567281,0.4995242480465237,0.0030043853633405487,0.38662272727272806,0.0044079684606874985
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,5,1,2,10,3,True,2.4746784237080135,0.02323152836340514,0.6320276447657986,0.006117770308283992,0.4786727272727271,0.0071168755332219205
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,5,1,2,10,5,True,2.4658288259624563,0.015707249088130905,0.6366581338868569,0.004662761426937011,0.48533181818181814,0.006478988608450478
ppo_bsp,['1'],['0'],Inventory-RS,2,0.2,10,1,2,5,3,True,0.9415299304577065,0.005612275151982944,0.5231073473797199,0.010683793861854932,0.27084999999999965,0.007230503851766967
ppo_bsp,['1'],['0'],Inventory-RS,2,0.2,10,1,2,5,5,True,0.937361938093723,0.005500743490293719,0.5097235327007494,0.005480811264463221,0.25364090909090964,0.004015489122456036
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,10,1,2,10,3,True,1.310517703740739,0.014475470136393182,0.7754327042330396,0.006795221921192859,0.5771499999999996,0.0046379253163103444
ppo_bsp,['2'],['0'],Inventory-RS,2,0.2,10,1,2,10,5,True,1.3080041816281078,0.017880859830916196,0.6901342856153474,0.008446454989218278,0.47475454545454543,0.006552243953520523
ppo_bsp,['2'],['0'],Inventory-RS,2,0.5,5,1,2,5,3,True,1.4246534248443254,0.008815995530767692,0.7379288047584194,0.005222966492956741,0.516754545454544,0.0055210790656885726
ppo_bsp,['2'],['0'],Inventory-RS,2,0.5,5,1,2,5,5,True,1.427703286214263,0.007934978469947698,0.7202747200449064,0.0056057900746867735,0.5018818181818183,0.002956377054650216
ppo_bsp,['2'],['0'],Inventory-RS,2,0.5,5,1,2,10,3,True,1.807654197536476,0.015469793942758549,0.8351947807556206,0.003940174055294228,0.6906,0.005537132354454104
ppo_bsp,['2'],['0'],Inventory-RS,2,0.5,5,1,2,10,5,True,1.8018271896731963,0.011989292326605417,0.8583671438815887,0.002721823513525388,0.7905272727272735,0.007150426213962485
ppo_bsp,['1'],['0'],Inventory-RS,2,0.5,10,1,2,5,3,True,0.8507749647743286,0.006610092372883093,0.7007152966778262,0.004999798414520365,0.35076363636363606,0.005469630655184551
ppo_bsp,['1'],['0'],Inventory-RS,2,0.5,10,1,2,5,5,True,0.8551247670560429,0.007567618067131779,0.7400065789172465,0.006121762921018614,0.38601818181818165,0.0025295934406953835
ppo_bsp,['1'],['0'],Inventory-RS,2,0.5,10,1,2,10,3,True,1.0474569337757373,0.010899187078349888,0.8357634571123735,0.007042386997745995,0.5177136363636364,0.006614629728585521
ppo_bsp,['1'],['0'],Inventory-RS,2,0.5,10,1,2,10,5,True,1.0467978728239626,0.008902334271412989,0.8248849195545628,0.005670130935519547,0.4957272727272729,0.006700129516449013
ppo_bsp,['5'],['0'],Inventory-RS,5,0.2,5,1,2,5,3,True,3.4171355847461484,0.016992228129604436,0.6007915248577312,0.005230017976506045,0.8442000000000002,0.014425473909742156
ppo_bsp,['5'],['0'],Inventory-RS,5,0.2,5,1,2,5,5,True,3.428344166174264,0.01811052888006204,0.6089340988803995,0.005476516432024242,0.854859090909091,0.011097603233160787
ppo_bsp,['5'],['0'],Inventory-RS,5,0.2,5,1,2,10,3,True,4.992832143993455,0.031512955294932046,0.6936709181962121,0.004017285201545724,0.9261136363636364,0.011553294582173433
ppo_bsp,['5'],['0'],Inventory-RS,5,0.2,5,1,2,10,5,True,5.000863597109222,0.04277179265271308,0.691970438501335,0.005150385891668213,0.9342727272727271,0.014513658428932753
ppo_bsp,['3'],['0'],Inventory-RS,5,0.2,10,1,2,5,3,True,2.0136948320530883,0.011866980854668446,0.5851241647583695,0.004148556078905303,0.652004545454545,0.007176535744302514
ppo_bsp,['3'],['0'],Inventory-RS,5,0.2,10,1,2,5,5,True,2.019062769874097,0.010419889459366912,0.647241836048328,0.008388885636460982,0.8047954545454552,0.014634870759551359
ppo_bsp,['4'],['0'],Inventory-RS,5,0.2,10,1,2,10,3,True,2.6162038089177764,0.012832007757650558,0.8263314463010385,0.004958437136013204,1.2409954545454558,0.014458925151230118
ppo_bsp,['4'],['0'],Inventory-RS,5,0.2,10,1,2,10,5,True,2.605136130175901,0.012394436941547052,0.813203741231922,0.0042177825511978805,1.1730090909090927,0.015846523721291413
ppo_bsp,['4'],['0'],Inventory-RS,5,0.5,5,1,2,5,3,True,2.728412344893414,0.013834062273694025,0.7976804597772051,0.003363552069839936,1.1722409090909094,0.00983508750753929
ppo_bsp,['4'],['0'],Inventory-RS,5,0.5,5,1,2,5,5,True,2.7243807099677286,0.006980513895987687,0.7914341351740078,0.003462600422164244,1.1754727272727252,0.010445988593044285
ppo_bsp,['4'],['0'],Inventory-RS,5,0.5,5,1,2,10,3,True,3.3649061406299716,0.016000848669964988,0.9014251765923286,0.0017967402696446788,1.6709590909090912,0.00826944115553259
ppo_bsp,['4'],['0'],Inventory-RS,5,0.5,5,1,2,10,5,True,3.3589200490886784,0.02456822517438438,0.9071504506235113,0.00390621556167926,1.763972727272727,0.018212657935921577
ppo_bsp,['2'],['0'],Inventory-RS,5,0.5,10,1,2,5,3,True,1.7209217762828963,0.009994027674644612,0.7571678354226596,0.004775899932320336,0.6947181818181817,0.004673947488362782
ppo_bsp,['2'],['0'],Inventory-RS,5,0.5,10,1,2,5,5,True,1.7084632516703784,0.009439560817338016,0.7630778239317917,0.004391344904220102,0.7033727272727274,0.0053273735640467544
ppo_bsp,['3'],['0'],Inventory-RS,5,0.5,10,1,2,10,3,True,2.1280123630744057,0.013966907207994773,0.8636256585598829,0.0024653602825276478,1.0245181818181819,0.0084133944761666
ppo_bsp,['3'],['0'],Inventory-RS,5,0.5,10,1,2,10,5,True,2.124417071951275,0.013028635105728225,0.863567914022157,0.0026274470813261825,1.0301318181818193,0.004645510140211138
ppo_bsp,['10'],['0'],Inventory-RS,10,0.2,5,1,2,5,3,True,5.626444252533974,0.03703771474547226,0.6865585751061425,0.006223847155385405,1.3772590909090907,0.022384700445832788
ppo_bsp,['10'],['0'],Inventory-RS,10,0.2,5,1,2,5,5,True,5.612422162628972,0.03629148346025295,0.6924586014609412,0.006130099736578624,1.5120545454545442,0.024764375573000385
ppo_bsp,['10'],['0'],Inventory-RS,10,0.2,5,1,2,10,3,True,8.26729239580019,0.045650009624237764,0.7235328721427178,0.0032169562030949068,1.4553227272727263,0.015477942850263394
ppo_bsp,['10'],['0'],Inventory-RS,10,0.2,5,1,2,10,5,True,8.292304895232034,0.09014238121529466,0.7238624821294672,0.006239341256274647,1.5464363636363616,0.03282198542551576
ppo_bsp,['6'],['0'],Inventory-RS,10,0.2,10,1,2,5,3,True,3.367519658197355,0.008008510187065672,0.7330293717349925,0.0027348423900646975,1.4465727272727245,0.010428667577306467
ppo_bsp,['6'],['0'],Inventory-RS,10,0.2,10,1,2,5,5,True,3.3875914731148584,0.011455723748025167,0.7676792880151722,0.0026647705790711577,1.6395772727272728,0.017468413643104797
ppo_bsp,['7'],['0'],Inventory-RS,10,0.2,10,1,2,10,3,True,4.167692377619199,0.02852497953839198,0.8757137570246496,0.003000201219431279,2.053872727272732,0.01457887920960997
ppo_bsp,['7'],['0'],Inventory-RS,10,0.2,10,1,2,10,5,True,4.1444161629016865,0.020470618510560652,0.8771846728122314,0.002598794699679429,2.0363227272727187,0.021197228592428168
ppo_bsp,['7'],['0'],Inventory-RS,10,0.5,5,1,2,5,3,True,4.3758556429253215,0.015377787646499101,0.859325871049391,0.0023389494844360263,1.8824818181818177,0.013475876824843193
ppo_bsp,['7'],['0'],Inventory-RS,10,0.5,5,1,2,5,5,True,4.3883187127857815,0.014056067378280785,0.8323294502431648,0.0019114376192341024,1.8879545454545454,0.011361145181481975
ppo_bsp,['8'],['0'],Inventory-RS,10,0.5,5,1,2,10,3,True,5.268769601381754,0.03446846335328597,0.9276084909645712,0.0020648777565321725,2.690536363636361,0.013212328327544605
ppo_bsp,['8'],['0'],Inventory-RS,10,0.5,5,1,2,10,5,True,5.238002818053725,0.029404023972802066,0.9278165539298848,0.002144735557342151,2.744177272727276,0.015114172239303057
ppo_bsp,['4'],['0'],Inventory-RS,10,0.5,10,1,2,5,3,True,2.797095586564247,0.011884505785082303,0.8072488613617048,0.0030478210593062756,1.231972727272726,0.010541500042238704
ppo_bsp,['4'],['0'],Inventory-RS,10,0.5,10,1,2,5,5,True,2.794804781600836,0.01144748013501269,0.7723026161733131,0.00284162756157099,1.1110363636363667,0.008644775807410852
ppo_bsp,['5'],['0'],Inventory-RS,10,0.5,10,1,2,10,3,True,3.4117494659333665,0.021657965274704087,0.9044582863002353,0.0032302157626212737,1.623359090909092,0.015327343497085743
ppo_bsp,['5'],['0'],Inventory-RS,10,0.5,10,1,2,10,5,True,3.4548429616835596,0.013132306049907803,0.9145224746263134,0.0010040052836083602,2.0022090909090924,0.008101861840915539
ppo_bsp,['6'],['0'],Inventory-RS,30,0.2,5,1,2,5,3,True,34.06556065633381,0.04984602145935002,0.0038094512293996297,0.00018918606249888613,7.72727272727269e-05,6.444294035798968e-05
ppo_bsp,['0'],['0'],Inventory-RS,30,0.2,5,1,2,5,5,True,28.680091814008456,0.058721571014098355,0.055194814507472566,0.0012080838362204616,0.007000000000000002,0.0009029336942424752
ppo_bsp,['0'],['0'],Inventory-RS,30,0.2,5,1,2,10,3,True,61.2402072633062,0.0552374495900644,0.0038642930089643145,0.0002785476499635594,0.00012727272727272685,7.551476239016392e-05
ppo_bsp,['14'],['0'],Inventory-RS,30,0.2,5,1,2,10,5,True,54.43601199945457,0.05378562666664626,0.055331009983946224,0.0010377257258924223,0.0076045454545454584,0.0006222626003558783
ppo_bsp,['20'],['0'],Inventory-RS,30,0.2,10,1,2,5,3,True,7.4635471114949326,0.048030447106641116,0.7751922735258635,0.005003569679550947,2.3468272727272725,0.03532965064752832
ppo_bsp,['18'],['0'],Inventory-RS,30,0.2,10,1,2,5,5,True,7.450984046179718,0.03036558642516636,0.8793976940071374,0.0019279646859513505,4.299845454545463,0.027466427290416078
ppo_bsp,['23'],['0'],Inventory-RS,30,0.2,10,1,2,10,3,True,9.066487886914231,0.059174135220022246,0.9142785224906536,0.0027883029172057964,4.713536363636376,0.05951487000798838
ppo_bsp,['21'],['0'],Inventory-RS,30,0.2,10,1,2,10,5,True,9.232984864324347,0.035713002305833685,0.9286468379403898,0.0018140020219639358,5.897304545454549,0.03641445908672177
ppo_bsp,['5'],['0'],Inventory-RS,30,0.5,5,1,2,5,3,True,33.911467660560874,0.05046995014535621,0.009654113893076022,0.0003026213708896753,0.0002318181818181806,0.00017302605736976482
ppo_bsp,['12'],['0'],Inventory-RS,30,0.5,5,1,2,5,5,True,26.483578019180946,0.12505717052398543,0.13664396277828322,0.0032723608585274754,0.02136818181818185,0.0019808431713342414
ppo_bsp,['6'],['0'],Inventory-RS,30,0.5,5,1,2,10,3,True,60.89647743284396,0.05713147119640754,0.009638681063397736,0.0003493861934408154,0.0002909090909090908,0.00010984587248722319
ppo_bsp,['0'],['0'],Inventory-RS,30,0.5,5,1,2,10,5,True,49.99498659151857,0.13363845843818475,0.13718353754485033,0.002149408082483388,0.021059090909090892,0.0017330108038557856
ppo_bsp,['13'],['0'],Inventory-RS,30,0.5,10,1,2,5,3,True,6.331539475478388,0.041109966342537635,0.8396720506341898,0.004707193340986552,2.0391999999999952,0.036625744005644584
